Player ID,Team Name,League,Player Name,Position,Overall Rating,Height,Weight,Age,Stronger Foot,Maximum Level,Condition,Offensive Awareness,Ball Control,Dribbling,Tight Possession,Low Pass,Lofted Pass,Finishing,Heading,Set Piece Taking,Curl,Defensive Awareness,Tackling,Aggression,Defensive Engagement,GK Awareness,GK Catching,GK Parrying,GK Reflexes,GK Reach,Speed,Acceleration,Kicking Power,Jumping,Physical Contact,Balance,Stamina,Weak Foot Usage,Weak Foot Accuracy,Form,Injury Resistance,Playstyle,Skills,Possible Positions,pack,s_Acrobatic Clear,s_Acrobatic Finishing,s_Aerial Superiority,s_Blocker,s_Captaincy,s_Chip Shot Control,s_Chop Turn,s_Cut Behind &; Turn,s_Dipping Shot,s_Double Touch,s_Fighting Spirit,s_First-time Shot,s_Flip Flap,s_GK High Punt,s_GK Long Throw,s_GK Low Punt,s_GK Penalty Saver,s_Gamesmanship,s_Heading,s_Heel Trick,s_Interception,s_Knuckle Shot,s_Long Range Shooting,s_Long-Range Curler,s_Low Lofted Pass,s_Man Marking,s_Marseille Turn,s_No Look Pass,s_One-touch Pass,s_Outside Curler,s_Penalty Specialist,s_Pinpoint Crossing,s_Rabona,s_Rising Shot,s_Scissors Feint,s_Scotch Move,s_Sliding Tackle,s_Sole Control,s_Sombrero,s_Super-sub,s_Through Passing,s_Track Back,s_Weighted Pass,f_Weak Foot Usage,f_Weak Foot Accuracy,Height_s,Height_s2,Same Foot as Side,Rating,or_AMF,or_raw_AMF,or_CB,or_raw_CB,or_CF,or_raw_CF,or_CMF,or_raw_CMF,or_DMF,or_raw_DMF,or_GK,or_raw_GK,or_LB,or_raw_LB,or_LMF,or_raw_LMF,or_LWF,or_raw_LWF,or_RB,or_raw_RB,or_RMF,or_raw_RMF,or_RWF,or_raw_RWF,or_SS,or_raw_SS,max_ovr_rating,max_position,near_max_position,p_Goal Poacher,p_Fox in the Box,p_Deep-Lying Forward,p_Creative Playmaker,p_Prolific Winger,p_Build Up,p_Anchor Man,p_Orchestrator,p_Defensive Goalkeeper,p_Box-to-Box,p_Offensive Goalkeeper,p_Roaming Flank,p_Full-back Finisher,p_The Destroyer,p_Extra Frontman,p_Dummy Runner,p_Hole Player,p_Offensive Full-back,p_Cross Specialist,p_Classic No. 10,p_Defensive Full-back,p_Target Man,pos_CF,pos_SS,pos_LWF,pos_CB,pos_AMF,pos_DMF,pos_GK,pos_CMF,pos_RB,pos_RMF,pos_LMF,pos_RWF,pos_LB,pred_Acrobatic Clear,skill_addition_score_Acrobatic Clear,pred_Acrobatic Finishing,skill_addition_score_Acrobatic Finishing,pred_Aerial Superiority,skill_addition_score_Aerial Superiority,pred_Blocker,skill_addition_score_Blocker,pred_Captaincy,skill_addition_score_Captaincy,pred_Chip Shot Control,skill_addition_score_Chip Shot Control,pred_Chop Turn,skill_addition_score_Chop Turn,pred_Cut Behind &; Turn,skill_addition_score_Cut Behind &; Turn,pred_Dipping Shot,skill_addition_score_Dipping Shot,pred_Double Touch,skill_addition_score_Double Touch,pred_Fighting Spirit,skill_addition_score_Fighting Spirit,pred_First-time Shot,skill_addition_score_First-time Shot,pred_Flip Flap,skill_addition_score_Flip Flap,pred_GK High Punt,skill_addition_score_GK High Punt,pred_GK Long Throw,skill_addition_score_GK Long Throw,pred_GK Low Punt,skill_addition_score_GK Low Punt,pred_GK Penalty Saver,skill_addition_score_GK Penalty Saver,pred_Gamesmanship,skill_addition_score_Gamesmanship,pred_Heading,skill_addition_score_Heading,pred_Heel Trick,skill_addition_score_Heel Trick,pred_Interception,skill_addition_score_Interception,pred_Knuckle Shot,skill_addition_score_Knuckle Shot,pred_Long Range Shooting,skill_addition_score_Long Range Shooting,pred_Long-Range Curler,skill_addition_score_Long-Range Curler,pred_Low Lofted Pass,skill_addition_score_Low Lofted Pass,pred_Man Marking,skill_addition_score_Man Marking,pred_Marseille Turn,skill_addition_score_Marseille Turn,pred_No Look Pass,skill_addition_score_No Look Pass,pred_One-touch Pass,skill_addition_score_One-touch Pass,pred_Outside Curler,skill_addition_score_Outside Curler,pred_Penalty Specialist,skill_addition_score_Penalty Specialist,pred_Pinpoint Crossing,skill_addition_score_Pinpoint Crossing,pred_Rabona,skill_addition_score_Rabona,pred_Rising Shot,skill_addition_score_Rising Shot,pred_Scissors Feint,skill_addition_score_Scissors Feint,pred_Scotch Move,skill_addition_score_Scotch Move,pred_Sliding Tackle,skill_addition_score_Sliding Tackle,pred_Sole Control,skill_addition_score_Sole Control,pred_Sombrero,skill_addition_score_Sombrero,pred_Super-sub,skill_addition_score_Super-sub,pred_Through Passing,skill_addition_score_Through Passing,pred_Track Back,skill_addition_score_Track Back,pred_Weighted Pass,skill_addition_score_Weighted Pass,pca1,pca2,pca3,Position2
105553384835253,Liverpool R,English League,D. Núñez,CF,92,187,78,24,Right foot,25,C,84,72,72,67,63,60,83,77,68,74,46,49,75,80,40,40,40,40,40,86,95,78,72,82,75,83,Rarely,Medium,Unwavering,Medium,Goal Poacher,"['Double Touch', 'Heading', 'Long-Range Curler', 'Dipping Shot', 'Long Range Shooting', 'First-time Shot', 'Penalty Specialist', 'Fighting Spirit', 'Speeding Bullet', 'Incisive Run', 'Long Ranger']","['LWF', 'CF', 'RMF']", Transfer Aug '22,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40.0,1,87,76,1,87,66,83,60,76,92,92,63,79,60,76,36,46,66,83,67,84,88,88,66,83,84,84,70,88,69,87,92,"CF, ","CF, ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0.3,92.06,30.3,98.06,2.1,92.42,2.7,92.54,5.0,93.0,28.4,97.68,27.3,97.46,24.7,96.94,52.5,102.5,10.2,94.04,72.2,106.44,91.5,110.3,1.3,92.26,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,60.3,104.06,67.5,105.5,16.2,95.24,1.0,92.2,3.1,92.62,28.9,97.78,70.0,106.0,1.8,92.36,1.2,92.24,3.9,92.78,0.8,92.16,12.1,94.42,15.8,95.16,37.7,99.54,5.1,93.02,0.1,92.02,16.6,95.32,11.9,94.38,0.2,92.04,1.1,92.22,11.4,94.28,3.1,92.62,20.1,96.02,2.9,92.58,82.2,108.44,0.3,92.06,-11.099131553322545,33.81524556420892,9.730209064143345,CF
105553384825112,AS Roma,Italian League,Z. Çelik,RB,91,180,78,26,Right foot,27,D,69,76,74,73,77,76,56,67,60,71,79,80,78,78,40,40,40,40,40,89,81,77,66,71,69,95,Rarely,Medium,Unwavering,High,Offensive Full-back,"['Rising Shot', 'Long Range Shooting', 'Long Throw', 'Gamesmanship', 'Interception', 'Sliding Tackle', 'Acrobatic Clearance', 'Fighting Spirit', 'Speeding Bullet', 'Early Cross']",['RB'], Transfer Aug '22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,40.0,1,80,69,0,79,66,83,69,87,60,76,70,88,70,88,35,44,72,91,70,88,67,84,91,91,70,88,67,84,63,79,91,"RB, ","RB, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,31.4,97.28,2.5,91.5,9.4,92.88,24.9,95.98,10.9,93.18,0.7,91.14,4.3,91.86,13.7,93.74,2.4,91.48,9.2,92.84,61.9,103.38,5.1,92.02,1.1,91.22,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,12.6,93.52,1.3,91.26,2.6,91.52,74.7,105.94,0.5,91.1,7.5,92.5,5.4,92.08,14.5,93.9,37.8,98.56,2.7,91.54,0.1,91.02,32.2,97.44,16.1,94.22,1.8,91.36,66.2,104.24,0.2,91.04,10.7,93.14,5.4,92.08,1.0,91.2,47.5,100.5,25.2,96.04,6.3,92.26,0.4,91.08,12.6,93.52,3.8,91.76,18.5,94.7,24.72003514028998,-10.432012230359392,15.696411157162037,FB
105553384816556,AFC Ajax,Eredivisie,O. Wijndal,LB,91,176,69,24,Left foot,26,C,70,79,80,73,81,79,60,60,67,76,74,78,77,76,40,40,40,40,40,91,85,86,67,62,81,88,Rarely,Medium,Standard,Medium,Offensive Full-back,"['Long Range Shooting', 'One-touch Pass', 'Through Passing', 'Weighted Pass', 'Pinpoint Crossing', 'Captaincy', 'Speeding Bullet', 'Early Cross']","['RMF', 'LB']", Transfer Aug '22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,40.0,1,76,65,0,84,69,87,67,84,64,80,71,89,68,86,35,44,91,91,72,91,70,88,72,91,91,91,70,88,67,84,91,"LB, RMF, ","LB, RMF, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,29.4,96.88,4.4,91.88,0.4,91.08,7.4,92.48,3.3,91.66,1.2,91.24,18.9,94.78,29.1,96.82,21.7,95.34,33.2,97.64,26.6,96.32,7.2,92.44,4.6,91.92,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,11.0,93.2,0.2,91.04,4.1,91.82,25.8,96.16,5.1,92.02,27.2,96.44,12.7,93.54,12.6,93.52,2.6,91.52,7.4,92.48,0.6,91.12,32.5,97.5,19.8,94.96,1.8,91.36,72.9,105.58,0.8,91.16,18.2,94.64,7.0,92.4,3.7,91.74,27.4,96.48,31.4,97.28,5.0,92.0,1.3,91.26,35.9,98.18,1.1,91.22,16.1,94.22,9.046216244730944,-19.54682802900471,16.15161611657436,FB
105553384835422,Atalanta BC,Italian League,C. De Ketelaere,AMF,91,192,74,22,Left foot,26,B,82,86,86,81,83,78,78,67,72,77,53,55,63,79,40,40,40,40,40,76,75,75,62,69,72,82,Rarely,Medium,Unwavering,Medium,Hole Player,"['Double Touch', 'Cut Behind &; Turn', 'Heel Trick', 'One-touch Pass', 'Through Passing', 'Pinpoint Crossing', 'Outside Curler', 'Low Lofted Pass', 'Trickster', 'Early Cross']","['SS', 'CF', 'AMF']", Transfer Aug '22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,40.0,1,92,81,1,91,91,91,57,72,88,88,69,87,63,79,36,45,65,82,71,89,72,90,65,82,71,89,72,90,91,91,91,"AMF, SS, ","AMF, SS, ",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,0.0,91.0,13.3,93.66,3.3,91.66,0.3,91.06,4.4,91.88,34.7,97.94,7.5,92.5,46.7,100.34,28.4,96.68,50.3,101.06,7.6,92.52,46.5,100.3,1.6,91.32,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,43.9,99.78,5.2,92.04,81.0,107.2,0.8,91.16,0.6,91.12,33.4,97.68,49.7,100.94,5.8,92.16,0.1,91.02,39.2,98.84,9.5,92.9,54.4,101.88,36.6,98.32,37.1,98.42,16.6,94.32,0.1,91.02,15.8,94.16,9.4,92.88,3.1,91.62,0.7,91.14,61.7,103.34,42.8,99.56,13.2,93.64,77.3,106.46,14.0,93.8,7.0,92.4,-17.353685013530658,-1.1426783633072441,-11.338448243710681,AMF
105553384818423,Vasco Gipuzkoa AB,Spanish League,Brais Méndez,RMF,90,187,76,26,Left foot,25,A,84,85,83,81,85,84,69,66,70,75,58,62,55,68,40,40,40,40,40,76,78,80,66,65,73,81,Almost Never,Medium,Standard,Medium,Prolific Winger,"['Chop Turn', 'Chip Shot Control', 'Long Range Shooting', 'First-time Shot', 'Gamesmanship', 'Speeding Bullet', 'Long Ranger']","['RWF', 'CMF', 'AMF']", Transfer Aug '22,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.66666666666667,1,87,76,1,89,90,90,59,74,68,85,88,88,64,80,36,45,67,84,72,90,71,89,67,84,72,90,89,89,71,89,90,"AMF, ","AMF, RWF, ",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.2,90.04,14.2,92.84,3.4,90.68,0.4,90.08,11.9,92.38,10.0,92.0,12.3,92.46,25.0,95.0,18.1,93.62,14.6,92.92,7.9,91.58,21.2,94.24,2.2,90.44,0.0,90.0,0.0,90.0,0.0,90.0,0.0,90.0,30.6,96.12,3.5,90.7,51.4,100.28,3.1,90.62,3.6,90.72,36.6,97.32,16.9,93.38,9.7,91.94,0.2,90.04,20.7,94.14,2.7,90.54,59.6,101.92,38.7,97.74,14.3,92.86,47.5,99.5,1.1,90.22,10.6,92.12,11.1,92.22,4.5,90.9,0.8,90.16,47.3,99.46,13.6,92.72,6.8,91.36,73.7,104.74,0.7,90.14,16.6,93.32,-16.8838180796803,-5.634264702562012,-7.640167331540288,WF
105553653248004,Vasco Gipuzkoa AB,Spanish League,Mikel Oyarzabal,LMF,96,181,78,26,Left foot,29,C,86,88,87,88,86,85,79,63,73,78,58,59,64,69,40,40,40,40,40,79,80,84,67,66,87,88,Almost Never,High,Unwavering,Low,Creative Playmaker,"['Cut Behind &; Turn', 'Sole Control', 'Long Range Shooting', 'Heel Trick', 'One-touch Pass', 'Through Passing', 'Pinpoint Crossing', 'Penalty Specialist', 'Gamesmanship', 'Captaincy', 'Mazing Run', 'Incisive Run', 'Long Ranger']","['LWF', 'CF', 'RWF', 'LMF', 'AMF']", Club Selection Vasco Gipuzkoa AB 25 Aug '22,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,59.66666666666667,2,81,70,0,96,96,96,60,75,92,92,74,93,67,84,36,45,70,88,96,96,95,95,70,88,76,96,95,95,76,96,96,"AMF, LMF, ","AMF, LWF, RWF, LMF, ",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,0.1,96.02,39.2,103.84,0.9,96.18,0.2,96.04,15.8,99.16,10.8,98.16,10.8,98.16,58.9,107.78,20.2,100.04,38.9,103.78,12.2,98.44,49.7,105.94,3.9,96.78,0.0,96.0,0.0,96.0,0.0,96.0,0.0,96.0,44.9,104.98,1.0,96.2,55.7,107.14,1.9,96.38,3.1,96.62,55.7,107.14,43.7,104.74,16.0,99.2,0.2,96.04,20.2,100.04,3.8,96.76,62.5,108.5,48.3,105.66,28.3,101.66,47.7,105.54,0.3,96.06,27.0,101.4,12.5,98.5,8.2,97.64,0.8,96.16,54.9,106.98,10.5,98.1,10.7,98.14,77.0,111.4,8.8,97.76,18.9,99.78,-25.28631540257223,-13.463881701975774,-6.996642937101764,WF
105553653249417,Vasco Gipuzkoa AB,Spanish League,Robin Le Normand,CB,94,187,81,27,Right foot,25,D,60,67,59,62,72,68,53,86,56,58,91,90,88,88,40,40,40,40,40,71,68,76,85,87,65,82,Rarely,Medium,Standard,High,The Destroyer,"['Man Marking', 'Interception', 'Blocker', 'Aerial Superiority', 'Sliding Tackle', 'Fighting Spirit']",['CB'], Club Selection Vasco Gipuzkoa AB 25 Aug '22,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.0,1,87,76,1,69,57,72,94,94,56,71,64,80,71,89,38,48,67,84,59,74,56,71,67,84,59,74,56,71,55,69,94,"CB, ","CB, ",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,62.9,106.58,2.5,94.5,94.5,112.9,83.9,110.78,43.1,102.62,0.2,94.04,0.5,94.1,3.9,94.78,1.3,94.26,0.3,94.06,82.6,110.52,7.0,95.4,0.1,94.02,0.0,94.0,0.0,94.0,0.0,94.0,0.0,94.0,2.8,94.56,93.6,112.72,0.6,94.12,95.3,113.06,0.9,94.18,5.0,95.0,0.3,94.06,9.9,95.98,93.6,112.72,1.2,94.24,0.0,94.0,22.2,98.44,1.4,94.28,0.9,94.18,0.8,94.16,0.0,94.0,10.5,96.1,0.1,94.02,0.2,94.04,81.0,110.2,3.3,94.66,0.3,94.06,0.7,94.14,1.7,94.34,1.0,94.2,26.2,99.24,66.11531216575362,15.668550507994926,1.5759838634540508,CB
105553653241021,Vasco Gipuzkoa AB,Spanish League,Mikel Merino,CMF,93,189,83,27,Left foot,26,C,69,86,83,83,87,85,62,69,64,73,75,82,78,80,40,40,40,40,40,72,71,84,71,74,72,88,Rarely,Medium,Unwavering,Medium,Box-to-Box,"['Heading', 'Rising Shot', 'One-touch Pass', 'Through Passing', 'Outside Curler', 'Interception', 'Aerial Superiority', 'Sliding Tackle', 'Long Ranger']","['DMF', 'CMF']", Club Selection Vasco Gipuzkoa AB 25 Aug '22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,40.0,1,89,78,1,86,71,89,68,86,64,81,93,93,91,91,37,47,71,89,72,90,68,86,71,89,72,90,68,86,68,86,93,"CMF, ","CMF, ",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,7.5,94.5,4.9,93.98,37.8,100.56,10.2,95.04,21.8,97.36,0.5,93.1,3.2,93.64,28.1,98.62,8.8,94.76,13.8,95.76,48.0,102.6,3.9,93.78,3.6,93.72,0.0,93.0,0.0,93.0,0.0,93.0,0.0,93.0,12.5,95.5,4.7,93.94,13.3,95.66,74.1,107.82,2.4,93.48,27.1,98.42,9.3,94.86,37.1,100.42,8.6,94.72,27.6,98.52,3.2,93.64,63.1,105.62,24.1,97.82,2.9,93.58,31.2,99.24,0.1,93.02,23.5,97.7,1.3,93.26,4.1,93.82,47.8,102.56,40.6,101.12,28.7,98.74,1.8,93.36,55.1,104.02,1.1,93.22,61.6,105.32,20.890728114572056,-18.57315083223174,-10.050750009383291,CMF
105553653170645,Free Agents,Free Agent,David Silva,AMF,93,173,67,37,Left foot,28,C,81,97,89,94,91,84,72,56,75,79,54,51,52,64,40,40,40,40,40,70,78,77,61,57,88,69,Almost Never,Medium,Unwavering,Low,Creative Playmaker,"['Cut Behind &; Turn', 'Dipping Shot', 'Acrobatic Finishing', 'Heel Trick', 'One-touch Pass', 'Through Passing', 'Weighted Pass', 'Pinpoint Crossing', 'Outside Curler', 'Low Lofted Pass', 'Trickster', 'Mazing Run', 'Incisive Run']","['CMF', 'AMF']", Club Selection Vasco Gipuzkoa AB 25 Aug '22,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,59.66666666666667,1,73,62,1,92,93,93,52,65,68,85,87,87,60,75,32,41,63,79,72,91,72,91,63,79,72,91,72,91,73,92,93,"AMF, ","AMF, ",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,93.0,11.3,95.26,0.0,93.0,0.0,93.0,45.6,102.12,40.9,101.18,1.8,93.36,76.2,108.24,25.8,98.16,61.9,105.38,1.5,93.3,18.6,96.72,6.5,94.3,0.0,93.0,0.0,93.0,0.0,93.0,0.0,93.0,30.0,99.0,0.2,93.04,52.7,103.54,0.5,93.1,2.0,93.4,31.5,99.3,20.8,97.16,9.9,94.98,0.0,93.0,29.7,98.94,6.3,94.26,90.9,111.18,73.2,107.64,6.8,94.36,12.5,95.5,1.7,93.34,9.8,94.96,12.2,95.44,5.8,94.16,0.1,93.02,52.1,103.42,29.4,98.88,10.1,95.02,96.6,112.32,0.6,93.12,62.3,105.46,-40.130414146371216,-20.003075589999504,-9.44647098690599,AMF
105553653252487,Newcastle WB,English League,A. Isak,CF,93,192,77,24,Right foot,24,C,85,82,83,84,63,62,82,73,76,76,47,51,56,54,40,40,40,40,40,88,85,83,69,75,77,80,Rarely,High,Standard,Medium,Goal Poacher,"['Scissors Feint', 'Flip Flap', 'Cut Behind &; Turn', 'Sole Control', 'Chip Shot Control', 'Rising Shot', 'Acrobatic Finishing', 'Heel Trick', 'First-time Shot', 'Outside Curler', 'Trickster', 'Mazing Run', 'Speeding Bullet']","['CF', 'RWF', 'RMF']", Club Selection Vasco Gipuzkoa AB 25 Aug '22,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,40.0,2,92,81,1,92,69,87,58,73,93,93,64,81,59,74,36,46,65,82,69,87,73,92,65,82,87,87,92,92,73,92,93,"CF, ","CF, RWF, ",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.0,93.0,74.0,107.8,13.8,95.76,0.1,93.02,2.8,93.56,47.7,102.54,29.3,98.86,36.3,100.26,21.8,97.36,25.2,98.04,4.8,93.96,82.5,109.5,31.2,99.24,0.0,93.0,0.0,93.0,0.0,93.0,0.0,93.0,44.4,101.88,33.2,99.64,33.9,99.78,0.2,93.04,16.9,96.38,29.9,98.98,60.0,105.0,1.4,93.28,0.0,93.0,7.6,94.52,3.1,93.62,8.1,94.62,24.6,97.92,63.6,105.72,1.3,93.26,6.3,94.26,44.6,101.92,49.5,102.9,8.9,94.78,0.0,93.0,33.6,99.72,11.1,95.22,18.9,96.78,3.5,93.7,3.3,93.66,1.4,93.28,-33.41854136128745,26.132538678046043,0.7019744526208246,CF
105553653244364,Vasco Gipuzkoa AB,Spanish League,Álex Remiro,GK,92,191,80,28,Right foot,20,C,40,55,44,42,56,60,40,51,55,40,50,46,50,60,85,82,82,85,84,52,55,73,81,73,53,55,Almost Never,Low,Standard,Medium,Offensive Goalkeeper,"['GK Low Punt', 'GK Long Throw']","['RMF', 'GK']", Club Selection Vasco Gipuzkoa AB 25 Aug '22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.66666666666667,0,91,80,1,46,36,46,44,56,38,48,39,49,40,51,92,92,40,50,36,46,36,46,40,50,46,46,36,46,36,46,92,"GK, ","GK, ",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,25.5,97.1,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,4.5,92.9,0.0,92.0,0.0,92.0,55.5,103.1,78.1,107.62,70.6,106.12,66.5,105.3,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.2,92.04,0.0,92.0,0.2,92.04,0.0,92.0,0.1,92.02,0.1,92.02,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.1,92.02,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.1,92.02,25.267832703820254,50.4571110240293,11.66502106002091,GK
105553653242156,Vasco Gipuzkoa AB,Spanish League,Elustondo,CB,91,180,71,29,Right foot,21,C,60,71,63,65,70,69,56,87,56,62,88,90,87,92,40,40,40,40,40,75,66,76,85,81,65,77,Almost Never,Medium,Standard,Low,The Destroyer,"['Interception', 'Aerial Superiority', 'Sliding Tackle', 'Captaincy', 'Fighting Spirit', 'Long Ball Expert', 'Early Cross']","['CB', 'RB']", Club Selection Vasco Gipuzkoa AB 25 Aug '22,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.66666666666667,1,80,69,1,71,58,73,91,91,57,72,63,79,69,87,36,46,66,83,60,75,58,73,83,83,60,75,58,73,56,71,91,"CB, ","CB, ",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,70.7,105.14,2.9,91.58,72.3,105.46,55.4,102.08,35.6,98.12,0.5,91.1,0.3,91.06,3.3,91.66,1.4,91.28,1.7,91.34,75.2,106.04,8.5,92.7,0.3,91.06,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,2.2,91.44,92.7,109.53999999999999,0.5,91.1,82.6,107.52,0.6,91.12,4.0,91.8,0.2,91.04,10.1,93.02,78.4,106.68,2.7,91.54,0.0,91.0,12.0,93.4,1.9,91.38,1.3,91.26,1.8,91.36,0.0,91.0,15.0,94.0,0.3,91.06,0.4,91.08,56.3,102.26,2.3,91.46,0.8,91.16,0.8,91.16,1.6,91.32,1.8,91.36,26.5,96.3,60.95222653743316,12.26787807099467,2.0847068422807267,CB
105553653259272,Vasco Gipuzkoa AB,Spanish League,T. Kubo,RMF,90,173,67,22,Left foot,29,A,79,86,91,87,78,72,68,54,68,73,48,52,53,66,40,40,40,40,40,81,88,85,57,58,90,82,Almost Never,Medium,Standard,Medium,Creative Playmaker,"['Double Touch', 'Sombrero', 'Cut Behind &; Turn', 'Sole Control', 'Long-Range Curler', 'One-touch Pass', 'Through Passing', 'Outside Curler', 'Gamesmanship', 'Mazing Run', 'Incisive Run']","['SS', 'RWF', 'AMF']", Club Selection Vasco Gipuzkoa AB 25 Aug '22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,59.66666666666667,1,73,62,1,89,88,88,52,65,67,84,67,84,58,73,32,41,64,81,72,90,72,91,64,81,72,90,91,91,89,89,91,"RWF, ","RWF, ",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,0.1,91.02,16.4,94.28,0.0,91.0,0.0,91.0,4.1,91.82,8.8,92.76,20.8,95.16,65.2,104.04,29.3,96.86,75.8,106.16,7.4,92.48,15.2,94.04,9.9,92.98,0.0,91.0,0.0,91.0,0.0,91.0,0.0,91.0,70.1,105.02,0.1,91.02,26.5,96.3,0.2,91.04,3.1,91.62,39.2,98.84,37.2,98.44,4.5,91.9,0.0,91.0,42.4,99.48,4.4,91.88,34.8,97.96,47.9,100.58,7.2,92.44,12.9,93.58,2.7,91.54,12.1,93.42,20.1,95.02,23.9,95.78,0.1,91.02,79.5,106.9,34.3,97.86,9.8,92.96,59.2,102.84,1.5,91.3,2.9,91.58,-38.738864096399816,-10.720113572355887,14.870034757419651,WF
